attack,back,forward,jump,left,right,sneak,sprint,use,drop,inventory,ESC,camera1,camera2,startImage,hotbar
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-5.809483127522302,10.0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-3.2153691330919005,0.0,2,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,4,1
0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,5,1
0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,6,1
0,0,1,1,0,0,0,1,0,0,0,0,5.809483127522302,-5.809483127522302,7,1
0,0,1,0,0,0,0,0,0,0,0,0,3.2153691330919005,-10.0,8,1
0,0,1,1,0,0,0,1,0,0,0,0,0.6153942662021781,-10.0,9,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,-0.6153942662021781,10,1
0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,11,1
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,12,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,13,7
0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,14,5
0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,15,1
0,0,1,0,0,0,0,1,0,0,0,0,-1.6094986352788734,0.0,16,1
0,0,1,0,0,1,0,1,0,0,0,0,-1.6094986352788734,0.0,17,1
0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6153942662021781,19,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,-1.6094986352788734,20,1
0,0,1,0,0,1,0,1,0,0,0,0,0.6153942662021781,0.0,21,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,22,1
0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,23,1
0,0,1,0,0,1,0,0,0,0,0,0,0.6153942662021781,0.0,24,1
0,0,1,0,0,1,0,1,0,0,0,0,0.6153942662021781,3.2153691330919005,25,1
0,0,1,0,0,1,0,1,0,0,0,0,1.6094986352788734,10.0,26,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.6153942662021781,27,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,28,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,29,1
0,0,1,0,0,0,0,1,0,0,0,0,-5.809483127522302,-5.809483127522302,30,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,-10.0,31,1
0,0,1,0,0,0,0,1,0,0,0,0,0.6153942662021781,-10.0,32,1
0,0,1,0,0,1,0,1,0,0,0,0,0.6153942662021781,-1.6094986352788734,33,1
0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,34,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,35,1
0,0,1,0,0,1,0,1,0,0,0,0,-0.6153942662021781,-3.2153691330919005,36,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,-10.0,37,1
0,0,1,0,0,1,0,1,0,0,0,0,0.6153942662021781,-10.0,38,1
0,0,1,0,0,1,0,1,0,0,0,0,0.0,-5.809483127522302,39,1
